TotalPackets, totalPacketsIn, totalPacketsOut, totalBytes, totalBytesIn, totalBytesOut, minPacketSize, maxPacketSize, meanPacketSizes, stdevPacketSizes, variancePacketSizes, kurtosisPacketSizes, skewPacketSizes, p10PacketSizes, p20PacketSizes, p30PacketSizes, p40PacketSizes, p50PacketSizes, p60PacketSizes, p70PacketSizes, p80PacketSizes, p90PacketSizes, minPacketSizeIn, maxPacketSizeIn, meanPacketSizesIn, stdevPacketSizesIn, variancePacketSizesIn, skewPacketSizesIn, kurtosisPacketSizesIn, p10PacketSizesIn, p20PacketSizesIn, p30PacketSizesIn, p40PacketSizesIn, p50PacketSizesIn, p60PacketSizesIn, p70PacketSizesIn, p80PacketSizesIn, p90PacketSizesIn, minPacketSizeOut, maxPacketSizeOut, meanPacketSizesOut, stdevPacketSizesOut, variancePacketSizesOut, skewPacketSizesOut, kurtosisPacketSizesOut, p10PacketSizesOut, p20PacketSizesOut, p30PacketSizesOut, p40PacketSizesOut, p50PacketSizesOut, p60PacketSizesOut, p70PacketSizesOut, p80PacketSizesOut, p90PacketSizesOut, maxIPT, minIPT, meanPacketTimes, stdevPacketTimes, variancePacketTimes, kurtosisPacketTimes, skewPacketTimes, p10PacketTimes, p20PacketTimes, p30PacketTimes, p40PacketTimes, p50PacketTimes, p60PacketTimes, p70PacketTimes, p80PacketTimes, p90PacketTimes, minPacketTimesIn, maxPacketTimesIn, meanPacketTimesIn, stdevPacketTimesIn, variancePacketTimesIn, skewPacketTimesIn, kurtosisPacketTimesIn, p10PacketTimesIn, p20PacketTimesIn, p30PacketTimesIn, p40PacketTimesIn, p50PacketTimesIn, p60PacketTimesIn, p70PacketTimesIn, p80PacketTimesIn, p90PacketTimesIn, minPacketTimesOut, maxPacketTimesOut, meanPacketTimesOut, stdevPacketTimesOut, variancePacketTimesOut, skewPacketTimesOut, kurtosisPacketTimesOut, p10PacketTimesOut, p20PacketTimesOut, p30PacketTimesOut, p40PacketTimesOut, p50PacketTimesOut, p60PacketTimesOut, p70PacketTimesOut, p80PacketTimesOut, p90PacketTimesOut, totalBursts, maxBurst, meanBurst, stdevBurst, varianceBurst, kurtosisBurst, skewBurst, p10Burst, p20Burst, p30Burst, p40Burst, p50Burst, p60Burst, p70Burst, p80Burst, p90Burst, maxBurstBytes, minBurstBytes, meanBurstBytes, medianBurstBytes, stdevBurstBytes, varianceBurstBytes, kurtosisBurstBytes, skewBurstBytes, p10BurstBytes, p20BurstBytes, p30BurstBytes, p40BurstBytes, p50BurstBytes, p60BurstBytes, p70BurstBytes, p80BurstBytes, p90BurstBytes, Class
24047, 16004, 8043, 18870280, 18150817, 719463, 60, 1392, 784.72491371065, 631.0083605627613, 398171.55110010377, -1.9356972270094, -0.12839654323123556, 83.0, 83.0, 83.0, 131.0, 1321.0, 1392.0, 1392.0, 1392.0, 1392.0, 60, 1392, 1134.1425268682829, 481.0089842796846, 231369.6429577739, -1.4561872592798748, 0.2736013011062455, 126.0, 656.8000000000011, 1392.0, 1392.0, 1392.0, 1392.0, 1392.0, 1392.0, 1392.0, 65, 1392, 89.4520701230884, 61.072775506954784, 3729.883908122896, 10.595494630680149, 125.7373008569327, 83.0, 83.0, 83.0, 83.0, 83.0, 83.0, 83.0, 83.0, 83.0, 1.1198961734771729, 0.0, 0.0024014191134523496, 0.020227128435166428, 0.0004091367247327183, 623.5256121158526, 20.501230723724795, 0.0, 9.5367431640625e-07, 9.5367431640625e-07, 2.1457672119140625e-06, 9.894371032714844e-05, 0.00018310546875, 0.00026702880859375, 0.00044608116149902344, 0.0025365352630615234, 0.0, 1.1198961734771729, 0.003184051876596113, 0.023908233291631848, 0.0005716036191270935, 17.720699601106347, 465.28262428838184, 0.0, 9.5367431640625e-07, 9.5367431640625e-07, 9.5367431640625e-07, 1.1920928955078125e-06, 2.1457672119140625e-06, 0.00020947456359863247, 0.00112757682800293, 0.004900503158569345, 0.0, 0.41882991790771484, 0.0008442299914096224, 0.009068405215680713, 8.223597315578516e-05, 30.98277008755078, 1142.9638480469844, 7.891654968261719e-05, 0.00012493133544921875, 0.00017499923706054688, 0.00018215179443359375, 0.00019407272338867188, 0.0002288818359375, 0.0002760887145996094, 0.000351095199584961, 0.0004297256469726564, 1386, 17, 4.290764790764791, 2.3162363406929045, 5.364950785946457, 2.111801662323492, 1.193668883709369, 2.0, 2.0, 2.0, 3.0, 4.0, 5.0, 5.0, 6.0, 8.0, 1925, 145, 381.2979797979798, 332.0, 219.14937537231884, 48026.44872607751, 4.695344655489768, 1.5511456856506503, 166.0, 166.0, 249.0, 249.0, 332.0, 415.0, 427.49999999999943, 581.0, 664.0, CovertCast_home_world
19795, 13165, 6630, 15068023, 14462765, 605258, 60, 1392, 761.2034857287193, 630.2043256850301, 397157.4921121235, -1.9456660514543795, -0.050947070656212595, 83.0, 83.0, 83.0, 119.0, 919.0, 1392.0, 1392.0, 1392.0, 1392.0, 60, 1392, 1098.5769084694266, 504.77177745328044, 254794.54731334405, -1.249825284194602, -0.3035227688289872, 117.0, 395.0, 1392.0, 1392.0, 1392.0, 1392.0, 1392.0, 1392.0, 1392.0, 65, 1392, 91.29079939668175, 71.06157266708242, 5049.747109919034, 9.994196042503138, 115.74700185098601, 83.0, 83.0, 83.0, 83.0, 83.0, 83.0, 83.0, 83.0, 85.0, 2.322160005569458, 0.0, 0.0030078247025408767, 0.03811021727709242, 0.0014523886609071935, 2037.2876627342132, 39.9995369162027, 0.0, 9.5367431640625e-07, 9.5367431640625e-07, 2.1457672119140625e-06, 8.082389831542969e-05, 0.00017905235290527344, 0.0002720355987548828, 0.00047016143798828125, 0.003203868865966802, 0.0, 2.322160005569458, 0.0034965916050853285, 0.03624979136781367, 0.0013140473742100185, 41.48149908012542, 2408.554286464071, 0.0, 0.0, 9.5367431640625e-07, 9.5367431640625e-07, 1.1920928955078125e-06, 2.1457672119140625e-06, 0.0002899169921875, 0.0012960433959960938, 0.005540728569030763, 9.5367431640625e-07, 1.9611859321594238, 0.002037368065271622, 0.04154096760282541, 0.0017256519893789905, 37.496160237646535, 1536.3915774930824, 6.198883056640625e-05, 8.8787078857422e-05, 0.0001289844512939453, 0.00017595291137695312, 0.000186920166015625, 0.00021600723266601562, 0.0002689361572265625, 0.00034308433532714844, 0.0004239082336425781, 1115, 20, 4.325560538116592, 2.702734294720774, 7.304772667859799, 4.565870311564585, 1.7750018762210138, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0, 5.0, 6.0, 8.0, 5652, 163, 392.06008968609865, 332.0, 292.3725293881064, 85481.69594079912, 94.37543495969553, 6.185352232985435, 166.0, 166.0, 170.0, 249.0, 332.0, 415.0, 498.0, 581.0, 680.0, CovertCast_home_world
23490, 15610, 7880, 18140421, 17433469, 706952, 58, 1392, 772.2614303959132, 629.2324545732604, 395933.48188829026, -1.9377940119164208, -0.08797933752297536, 83.0, 83.0, 83.0, 127.0, 1071.0, 1392.0, 1392.0, 1392.0, 1392.0, 58, 1392, 1116.8141575912875, 489.8298811666551, 239933.31248373946, -1.3494699164524866, -0.01918247084821134, 123.0, 482.0, 1392.0, 1392.0, 1392.0, 1392.0, 1392.0, 1392.0, 1392.0, 65, 1392, 89.71472081218275, 62.61735651236948, 3920.933336597181, 10.260826498684704, 117.6258839336227, 83.0, 83.0, 83.0, 83.0, 83.0, 83.0, 83.0, 83.0, 83.0, 0.520470142364502, 0.0, 0.0025393630643321097, 0.01901960110767791, 0.0003617452262951828, 299.1137085034185, 16.08862350135009, 9.5367431640625e-07, 9.5367431640625e-07, 1.1920928955078125e-06, 3.0994415283203125e-06, 0.00012302398681640625, 0.0001938343048095703, 0.0002989768981933594, 0.0004961490631103516, 0.0034391403198242194, 0.0, 0.520470142364502, 0.003366860323662837, 0.022586174219711857, 0.0005101352658831765, 13.80576432508138, 217.86743457490073, 0.0, 9.5367431640625e-07, 9.5367431640625e-07, 9.5367431640625e-07, 1.9073486328125e-06, 3.0994415283203125e-06, 0.00034894943237304653, 0.0013944149017333998, 0.00592327117919922, 0.0, 0.2847328186035156, 0.0009002254093964087, 0.00798533078013902, 6.376550766823565e-05, 24.89531639571247, 741.2300377746766, 7.700920104980469e-05, 0.0001308917999267578, 0.00017714500427246094, 0.00018596649169921875, 0.0002009868621826172, 0.0002429485321044922, 0.00028896331787109375, 0.0003619194030761719, 0.00043702125549316406, 1498, 17, 3.781708945260347, 2.0363221816394064, 4.146608027436671, 4.8495695532408805, 1.7973484870612253, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0, 5.0, 6.2999999999999545, 2864, 148, 338.7743658210948, 249.0, 209.31718372277481, 43813.68340163386, 17.815912389595276, 2.7956562216812424, 166.0, 166.0, 169.0, 249.0, 249.0, 332.0, 332.0, 498.0, 581.0, CovertCast_home_world
25886, 17231, 8655, 20201090, 19434880, 766210, 60, 1392, 780.386695511087, 630.4546357320726, 397473.0477160603, -1.937171713810514, -0.11463644690421754, 83.0, 83.0, 83.0, 131.0, 1213.0, 1392.0, 1392.0, 1392.0, 1392.0, 60, 1392, 1127.90203702629, 484.14510244153485, 234396.48021812428, -1.4173747798257328, 0.16395077960588855, 128.0, 607.0, 1392.0, 1392.0, 1392.0, 1392.0, 1392.0, 1392.0, 1392.0, 67, 694, 88.52801848642403, 55.115695713492784, 3037.739913982327, 10.282996010316864, 104.84188349569982, 83.0, 83.0, 83.0, 83.0, 83.0, 83.0, 83.0, 83.0, 83.0, 0.4974648952484131, 0.0, 0.0023043570335201024, 0.018956324059437726, 0.00035934222184641755, 324.37019035614503, 17.08189803933427, 0.0, 9.5367431640625e-07, 1.1920928955078125e-06, 2.86102294921875e-06, 0.00010085105895996094, 0.0001850128173828125, 0.00027570724487304635, 0.00046706199645996094, 0.002583599090576174, 0.0, 0.4974648952484131, 0.0030956309961151815, 0.022563999924197716, 0.0005091340925791945, 14.393615186882771, 228.67357224597708, 0.0, 9.5367431640625e-07, 9.5367431640625e-07, 9.5367431640625e-07, 1.1920928955078125e-06, 2.86102294921875e-06, 0.0002999305725097656, 0.0011753559112548835, 0.0050652742385864265, 0.0, 0.4173588752746582, 0.0007291230213290897, 0.0075772841142682495, 5.741523454834197e-05, 38.354769187565616, 1796.4984121845516, 7.104873657226562e-05, 0.00010991096496582031, 0.0001569271087646484, 0.00018095970153808594, 0.00019407272338867188, 0.00022602081298828125, 0.0002701282501220703, 0.0003428459167480469, 0.0004210472106933594, 1726, 20, 3.6564310544611818, 1.9336118880331576, 3.738854933543153, 6.80829755631169, 1.939911234127913, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0, 5.0, 6.0, 1660, 160, 321.225955967555, 249.0, 186.06129747432402, 34618.80641782889, 6.498597391066099, 2.0503945448273475, 166.0, 166.0, 166.0, 249.0, 249.0, 332.0, 332.0, 415.0, 581.0, CovertCast_home_world
19902, 13212, 6690, 15514705, 14901297, 613408, 60, 1392, 779.5550698422269, 630.7869575121484, 397892.185767433, -1.938161581562555, -0.11025156755748865, 83.0, 83.0, 83.0, 129.0, 1230.0, 1392.0, 1392.0, 1392.0, 1392.0, 60, 1392, 1127.86080835604, 485.5727017658262, 235780.84870016397, -1.4138511093229038, 0.14892875529725869, 124.0, 584.6000000000008, 1392.0, 1392.0, 1392.0, 1392.0, 1392.0, 1392.0, 1392.0, 65, 1392, 91.69028400597907, 72.7920788045694, 5298.686736690642, 9.730114530295635, 109.63549561634252, 83.0, 83.0, 83.0, 83.0, 83.0, 83.0, 83.0, 83.0, 85.0, 3.0839710235595703, 0.0, 0.002992544537914152, 0.040815578455697395, 0.0016659114446731895, 2687.5426150329245, 45.62938474554772, 0.0, 9.5367431640625e-07, 9.5367431640625e-07, 2.1457672119140625e-06, 8.702278137207031e-05, 0.00018286705017089844, 0.00026607513427734375, 0.00045108795166015625, 0.002562999725341797, 0.0, 1.2368030548095703, 0.003073833683727999, 0.024133059540653735, 0.0005824045627927382, 22.532558993033792, 751.7844780990993, 0.0, 9.5367431640625e-07, 9.5367431640625e-07, 9.5367431640625e-07, 1.1920928955078125e-06, 2.1457672119140625e-06, 0.00023603439331054688, 0.0011382102966308594, 0.005462169647216797, 0.0, 3.0839710235595703, 0.0028320197389086624, 0.061688858724210864, 0.0038055152906956466, 36.65694051603695, 1496.2457548822567, 6.604194641113281e-05, 0.00010395050048828125, 0.0001621246337890625, 0.0001811981201171875, 0.0001938343048095703, 0.00022411346435546875, 0.0002720355987548828, 0.00034308433532714844, 0.0004258155822753906, 1248, 18, 4.020032051282051, 2.207304888493564, 4.872194870767586, 4.195441793450281, 1.5795217153744063, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 5.0, 6.0, 7.0, 3445, 148, 370.0224358974359, 332.0, 252.0650184676407, 63536.77353509204, 34.44328338343313, 3.9452882722946434, 166.0, 166.0, 249.0, 249.0, 332.0, 332.0, 415.0, 498.0, 664.8999999999999, CovertCast_home_world
23634, 15712, 7922, 18341771, 17632682, 709089, 60, 1392, 776.0756114072946, 629.3101967084592, 396031.32368123956, -1.936169917478738, -0.0996028684529279, 83.0, 83.0, 83.0, 131.0, 1122.0, 1392.0, 1392.0, 1392.0, 1392.0, 60, 1392, 1122.24299898167, 486.1020709797087, 236295.22341076174, -1.378417450100557, 0.06238825986565599, 128.0, 538.0, 1392.0, 1392.0, 1392.0, 1392.0, 1392.0, 1392.0, 1392.0, 67, 1392, 89.50883615248675, 61.65195970530731, 3800.9641355048366, 10.46784132803048, 122.78949336755922, 83.0, 83.0, 83.0, 83.0, 83.0, 83.0, 83.0, 83.0, 83.0, 0.48540806770324707, 0.0, 0.002509687805692306, 0.01798530337298879, 0.00032347113741844195, 304.5158886577677, 16.239614237395404, 0.0, 9.5367431640625e-07, 9.5367431640625e-07, 2.86102294921875e-06, 0.000102996826171875, 0.0001850128173828125, 0.00028896331787109375, 0.0004820823669433594, 0.003584241867065423, 0.0, 0.48540806770324707, 0.003356007098332147, 0.021553511683483493, 0.00046455386589005945, 13.832424475947546, 217.27813570741375, 0.0, 9.5367431640625e-07, 9.5367431640625e-07, 9.5367431640625e-07, 1.1920928955078125e-06, 2.86102294921875e-06, 0.0003230571746826172, 0.0012857913970947266, 0.006649017333984375, 0.0, 0.20164203643798828, 0.000831257812424881, 0.00627986143972143, 3.9436659702100103e-05, 20.3234609439783, 517.8737220585149, 7.510185241699219e-05, 0.00011091232299804689, 0.00016808509826660156, 0.0001811981201171875, 0.0001938343048095703, 0.0002288818359375, 0.0002789497375488281, 0.0003548145294189455, 0.00043082237243652344, 1456, 21, 3.9842032967032965, 2.058992051068376, 4.239448266362759, 6.047164528497369, 1.6083774078823936, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0, 5.0, 6.0, 7.0, 1876, 163, 354.2802197802198, 332.0, 202.0840723586364, 40837.9723010506, 7.515842386216587, 1.9802643238473248, 166.0, 166.0, 249.0, 249.0, 332.0, 332.0, 415.0, 498.0, 664.0, CovertCast_home_world
26060, 17325, 8735, 20296152, 19520240, 775912, 60, 1392, 778.823944742901, 628.8549351031808, 395458.52940362564, -1.9327627792911144, -0.10796637480468342, 83.0, 83.0, 83.0, 132.0, 1151.0, 1392.0, 1392.0, 1392.0, 1392.0, 60, 1392, 1126.7093795093795, 481.8318632650599, 232161.94445747937, -1.4010747133600236, 0.13558873894138523, 129.0, 615.0, 1392.0, 1392.0, 1392.0, 1392.0, 1392.0, 1392.0, 1392.0, 67, 936, 88.82793360045792, 56.62982398364995, 3206.9369644191747, 9.992101038063353, 100.25131189269389, 81.0, 81.0, 83.0, 83.0, 83.0, 83.0, 83.0, 83.0, 83.0, 0.5320858955383301, -0.00014090538024902344, 0.002282311405003439, 0.018491157307750045, 0.00034192289857995793, 364.7292423376342, 17.92016840904573, 0.0, 9.5367431640625e-07, 9.5367431640625e-07, 2.86102294921875e-06, 8.392333984375e-05, 0.00017905235290527344, 0.000270843505859375, 0.00047516822814941406, 0.002428674697875979, 0.0, 0.5320858955383301, 0.003076332238157418, 0.022114914179896847, 0.0004890694291842027, 15.199135050214274, 259.60440296937844, 0.0, 0.0, 9.5367431640625e-07, 9.5367431640625e-07, 1.1920928955078125e-06, 2.86102294921875e-06, 0.0003437995910644531, 0.0011229515075683594, 0.005199670791625978, -0.00014090538024902344, 0.3410491943359375, 0.0007072700797924604, 0.0068049736732256035, 4.630766669329356e-05, 31.325364226508427, 1254.9807995020208, 5.698204040527344e-05, 8.392333984375e-05, 0.0001220703125, 0.00016498565673828125, 0.00018310546875, 0.00020694732666015625, 0.0002551078796386719, 0.0003178119659423828, 0.0004069805145263672, 1530, 26, 4.047712418300653, 2.5157694795349417, 6.32909607415951, 5.8871613226044595, 1.6533779756096738, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 5.0, 6.0, 8.0, 3234, 159, 357.456862745098, 249.0, 237.43858050394053, 56377.07951172625, 18.420323885071014, 2.5700800322753685, 166.0, 166.0, 166.0, 243.0, 249.0, 332.0, 418.89999999999986, 581.0, 664.0, CovertCast_home_world
25559, 16990, 8569, 19912869, 19148150, 764719, 60, 1392, 779.0942133886302, 630.4218699184912, 397431.7340715271, -1.9366172076139982, -0.11109682058620671, 83.0, 83.0, 83.0, 127.0, 1194.0, 1392.0, 1392.0, 1392.0, 1392.0, 60, 1392, 1127.0247204237787, 484.6027154846093, 234839.7918550572, -1.4136281864761415, 0.1585883829217245, 123.90000000000009, 610.8000000000002, 1392.0, 1392.0, 1392.0, 1392.0, 1392.0, 1392.0, 1392.0, 65, 1392, 89.2425020422453, 62.382390294298816, 3891.562618830227, 11.435578113399954, 152.139503583703, 83.0, 83.0, 83.0, 83.0, 83.0, 83.0, 83.0, 83.0, 83.0, 0.5166380405426025, -9.5367431640625e-07, 0.002334402848021396, 0.01665247089829848, 0.00027730478701867774, 395.1282342422433, 18.156027788920902, 0.0, 9.5367431640625e-07, 1.1920928955078125e-06, 2.86102294921875e-06, 0.00010800361633300781, 0.00018596649169921875, 0.0002799034118652344, 0.0004589557647705078, 0.003285455703735351, 0.0, 0.5166380405426025, 0.0030456583944750647, 0.019386299263630113, 0.0003758285991390255, 15.765916775996656, 294.7524296308857, 0.0, 9.5367431640625e-07, 9.5367431640625e-07, 9.5367431640625e-07, 1.1920928955078125e-06, 2.86102294921875e-06, 0.0002579689025878906, 0.0011279582977294922, 0.00656349658966065, -9.5367431640625e-07, 0.46146702766418457, 0.0009240116558822931, 0.008885025119961565, 7.894367138234802e-05, 30.023964060030373, 1183.5806481607979, 7.891654968261719e-05, 0.00013141632080078132, 0.0001761913299560547, 0.00018310546875, 0.00019598007202148438, 0.00024008750915527344, 0.00028395652770996094, 0.0003600120544433594, 0.0004341602325439453, 1634, 14, 3.905752753977968, 1.9010861296977408, 3.6141284725291354, 1.3726927586031925, 1.114748066885791, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0, 5.0, 5.0, 7.0, 1558, 163, 346.8623011015912, 332.0, 189.32892831080233, 35845.44309531693, 5.452995427729224, 1.739435517668687, 166.0, 166.0, 249.0, 249.0, 332.0, 332.0, 415.0, 498.0, 581.0, CovertCast_home_world
18655, 12384, 6271, 14474864, 13902182, 572682, 60, 1392, 775.9240954167783, 630.5097942280366, 397542.60061748116, -1.939774200613027, -0.09868283584513995, 83.0, 83.0, 83.0, 127.0, 1156.0, 1392.0, 1392.0, 1392.0, 1392.0, 60, 1392, 1122.592215762274, 488.7465856897467, 238873.22502338493, -1.382621906839656, 0.05970976925843052, 122.0, 508.60000000000036, 1392.0, 1392.0, 1392.0, 1392.0, 1392.0, 1392.0, 1392.0, 67, 1392, 91.3222771487801, 69.81652570603886, 4874.347261661986, 9.35753386203258, 97.45064396805276, 83.0, 83.0, 83.0, 83.0, 83.0, 83.0, 83.0, 83.0, 85.0, 4.4971349239349365, 0.0, 0.0031775294283751033, 0.044714509295542014, 0.001999387341541113, 5822.087062324817, 65.53761290578758, 0.0, 9.5367431640625e-07, 9.5367431640625e-07, 2.1457672119140625e-06, 8.308887481689453e-05, 0.00018095970153808594, 0.0002639293670654297, 0.0004593372344970717, 0.0039051294326782416, 0.0, 1.8219199180603027, 0.00350593673406005, 0.027928290425371892, 0.0007799894060839192, 32.981122964999976, 1698.171562723316, 0.0, 9.5367431640625e-07, 9.5367431640625e-07, 9.5367431640625e-07, 1.1920928955078125e-06, 2.1457672119140625e-06, 0.00021638870239257778, 0.001260614395141602, 0.006955480575561527, 0.0, 4.4971349239349365, 0.0025290415211359557, 0.06638246837367826, 0.004406632107382394, 54.75572204988667, 3460.9194603749083, 6.604194641113281e-05, 0.000102996826171875, 0.00015497207641601562, 0.0001800060272216797, 0.00019097328186035156, 0.00021886825561523438, 0.0002701282501220703, 0.00034689903259277344, 0.0004379749298095703, 1075, 23, 4.329302325581395, 2.3627786119449192, 5.582722769064358, 4.675996540984651, 1.460839026419993, 2.0, 2.0, 3.0, 3.0, 4.0, 5.0, 5.0, 6.0, 8.0, 3111, 160, 390.4074418604651, 332.0, 236.55098381663672, 55956.36794461872, 18.81885891279619, 2.622060197035013, 166.0, 166.0, 249.0, 258.0, 332.0, 415.0, 498.0, 581.0, 664.0, CovertCast_home_world
24567, 16327, 8240, 19196821, 18458892, 737929, 60, 1392, 781.4068058778035, 630.0132474157389, 396916.691919325, -1.9354888588125805, -0.11693674629828513, 83.0, 83.0, 83.0, 132.0, 1222.0, 1392.0, 1392.0, 1392.0, 1392.0, 60, 1392, 1130.5746309793594, 481.3745506389247, 231721.45800282666, -1.4285837624542241, 0.19997133028889102, 131.0, 618.4000000000005, 1392.0, 1392.0, 1392.0, 1392.0, 1392.0, 1392.0, 1392.0, 67, 1392, 89.55449029126214, 63.30581455934162, 4007.6261570217493, 10.804403906277905, 133.00625712780172, 83.0, 83.0, 83.0, 83.0, 83.0, 83.0, 83.0, 83.0, 83.0, 0.5299952030181885, -0.00023794174194335938, 0.0024248331016062876, 0.01747068493468703, 0.00030522483208710033, 377.42683737792197, 17.808622161090913, 0.0, 9.5367431640625e-07, 9.5367431640625e-07, 2.1457672119140625e-06, 7.700920104980469e-05, 0.00017786026000976562, 0.0002498626708984375, 0.0004661083221435547, 0.003641963005065918, 0.0, 0.5299952030181885, 0.0031933793977211465, 0.020491635828604686, 0.0004199071389321552, 15.539685351066048, 284.5669609848429, 0.0, 0.0, 9.5367431640625e-07, 9.5367431640625e-07, 1.1920928955078125e-06, 2.1457672119140625e-06, 0.0002875328063964844, 0.001277923583984375, 0.006980538368225098, -0.00023794174194335938, 0.3539559841156006, 0.0009021041173379399, 0.008632181734191871, 7.45145614921158e-05, 25.833431171354473, 804.4816604343944, 6.103515625e-05, 8.58306884765625e-05, 0.0001220703125, 0.0001709461212158203, 0.0001838207244873047, 0.0002009868621826172, 0.00024509429931640625, 0.0003008842468261719, 0.00040602684020996094, 1490, 20, 4.079865771812081, 2.1568520394866746, 4.652010720237827, 3.709543253109211, 1.379343262390339, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0, 5.0, 6.0, 7.0, 5198, 161, 361.6731543624161, 332.0, 232.92437322385962, 54253.76364172785, 124.8288361796439, 6.801941117200183, 166.0, 166.0, 246.0, 249.0, 332.0, 415.0, 415.0, 498.0, 664.0, CovertCast_home_world
27076, 18014, 9062, 21494131, 20687286, 806845, 60, 1392, 793.8444009454868, 630.7815537080526, 397885.36849834485, -1.9280991679107735, -0.15698759210002902, 83.0, 83.0, 83.0, 137.0, 1392.0, 1392.0, 1392.0, 1392.0, 1392.0, 60, 1392, 1148.4004663039857, 469.8931992351772, 220799.61868746992, -1.541995874025865, 0.5418390863613833, 134.0, 820.6000000000004, 1392.0, 1392.0, 1392.0, 1392.0, 1392.0, 1392.0, 1392.0, 67, 745, 89.03608474950342, 57.083000123885896, 3258.4689031435573, 9.928135711316067, 97.61174735216227, 83.0, 83.0, 83.0, 83.0, 83.0, 83.0, 83.0, 83.0, 83.0, 0.49240589141845703, -9.5367431640625e-07, 0.0021951128307141758, 0.017785650741667724, 0.00031632937230458567, 392.54898444561513, 18.554210839096587, 0.0, 9.5367431640625e-07, 9.5367431640625e-07, 1.9073486328125e-06, 6.914138793945312e-05, 0.0001709461212158203, 0.00023794174194335938, 0.0004280090332031252, 0.002501010894775401, -9.5367431640625e-07, 0.49240589141845703, 0.0029440228455813056, 0.02111487090574818, 0.00044583777336641093, 15.66242011672647, 277.1295009724717, 0.0, 0.0, 9.5367431640625e-07, 9.5367431640625e-07, 9.5367431640625e-07, 1.9073486328125e-06, 0.00017690658569335938, 0.0010890960693359375, 0.005376052856445318, 0.0, 0.4763338565826416, 0.0007064661635544305, 0.00745439340447232, 5.556798102864043e-05, 41.19922764204316, 2197.497648418669, 5.698204040527344e-05, 8.487701416015625e-05, 0.00012302398681640625, 0.0001694202423095704, 0.00018286705017089844, 0.00019884109497070312, 0.00024509429931640625, 0.0003039836883544922, 0.0003990888595581056, 1625, 18, 4.210461538461538, 2.1880827088637216, 4.787705940828403, 2.7796365595886368, 1.2539651579323405, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0, 5.0, 6.0, 7.0, 1629, 161, 372.192, 332.0, 207.39414737829327, 43012.33236676923, 3.852424446070554, 1.500929956586899, 166.0, 166.0, 249.0, 249.0, 332.0, 415.0, 415.0, 498.0, 664.0, CovertCast_home_world
21685, 14416, 7269, 17170601, 16503609, 666992, 60, 1392, 791.8192759972331, 630.6994739636633, 397781.8264580417, -1.9304179220103306, -0.14880901411559871, 83.0, 83.0, 85.0, 139.0, 1392.0, 1392.0, 1392.0, 1392.0, 1392.0, 60, 1392, 1144.8119450610434, 473.4223954466864, 224128.76451047868, -1.5158138762395783, 0.4526830968570281, 134.0, 764.0, 1392.0, 1392.0, 1392.0, 1392.0, 1392.0, 1392.0, 1392.0, 65, 1392, 91.75842619342413, 70.51159648021716, 4971.885238188973, 9.115221832523082, 91.53581352534246, 83.0, 83.0, 83.0, 83.0, 83.0, 83.0, 83.0, 83.0, 85.0, 2.555290937423706, 0.0, 0.0027503969264281148, 0.036758811123190835, 0.0013512101951904181, 2463.956112390645, 43.25157495345488, 0.0, 9.5367431640625e-07, 9.5367431640625e-07, 1.1920928955078125e-06, 5.602836608886719e-05, 0.0001239776611328125, 0.00020003318786621094, 0.00040707588195800816, 0.002199101448059082, 0.0, 2.412529945373535, 0.003122204093522923, 0.03220141660157471, 0.0010369312311481712, 40.190905844827704, 2448.2979890167358, 0.0, 0.0, 9.5367431640625e-07, 9.5367431640625e-07, 9.5367431640625e-07, 1.1920928955078125e-06, 0.00011396408081054688, 0.0010159015655517578, 0.004781246185302737, 0.0, 2.555290937423706, 0.0020130740053011832, 0.04442558235746792, 0.0019736323678001652, 42.76015046240572, 2106.3395116948573, 5.3882598876953125e-05, 6.794929504394531e-05, 9.107589721679688e-05, 0.0001251697540283203, 0.00016379356384277344, 0.00018405914306640625, 0.00021195411682128906, 0.0002751350402832031, 0.00039196014404296875, 1267, 23, 4.406471981057616, 2.383458340731184, 5.680873662001048, 2.3282053784196677, 1.0666627962533335, 2.0, 2.0, 3.0, 3.0, 4.0, 5.0, 5.0, 7.0, 8.0, 3195, 163, 404.1902131018153, 332.0, 253.7954653786353, 64412.13824675807, 16.47840116315254, 2.5203089693747063, 166.0, 166.0, 249.0, 249.0, 332.0, 415.0, 498.0, 602.0, 688.0, CovertCast_home_world
